OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,HISTO_0,HISTO_1,HISTO_2,HISTO_3,Water_1,Water_2,Water_3,LC_2,LC_4,LC_5,LC_8,LC_9,LC_10,LC_11,LC_12,LC_13,LC_14,LC_16,LC_17,NL_mean,NL_median,NDBI_mean,NDBI_median,NDVI_mean,NDVI_median,Water_SUM,Seasonal_Ratio,Permanent_Ratio,LC_SUM,LC_2_ratio,LC_4_ratio,LC_5_ratio,LC_8_ratio,LC_9_ratio,LC_10_ratio,LC_11_ratio,LC_12_ratio,LC_13_ratio,LC_14_ratio,LC_16_ratio,LC_17_ratio,Year,NDBI_median_t_minus_1,NDVI_median_t_minus_1,NDBI_mean_t_minus_1,NL_mean_t_minus_1,NL_median_t_minus_1,NDVI_mean_t_minus_1,Water_SUM_t_minus_1,Water_SUM_t_minus_2
10,10,BIHAR,8,KISHANGANJ,52,Bahadurganj,10,KISHANGANJ,1010,,1.40787898851,0.04671231285,609153,26202,7837,0,24038,7974,0,0,0,0,0,0,0,0,2322,0,0,0,0,0.6208967797085,0.580258935689926,-0.04339085627702,-0.017712702974677,0.32222528608942,0.309164971113205,32012,0.2490940897163563,0.0,2322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,0.0167671907693148,0.290693923830986,-0.0105562015092195,0.423204491233424,0.371689990162849,0.307822481716189,66537,765574
9,10,BIHAR,7,ARARIA,51,Sikti,9,ARARIA,1009,,1.37856468045,0.04188842301,560750,9732,6264,0,9179,4456,0,0,0,0,0,0,0,0,2076,0,0,0,0,0.728213666463392,0.655108392238617,-0.24239113855679,-0.265018701553345,0.441341837030774,0.459009334445,13635,0.3268060139347268,0.0,2076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,-0.232579864561558,0.451294615864754,-0.205488527023119,0.414846828868312,0.325419217348099,0.433184950178347,17073,735336
8,10,BIHAR,6,SUPAUL *,41,Nirmali,8,SUPAUL,1008,,1.66451987435,0.04654698915,447275,93718,92063,7808,121803,58867,8941,0,0,0,0,11,342,0,1800,8,1,93,47,0.782108155415363,0.724245578050613,-0.197047453423657,-0.218601956963539,0.394189303796765,0.430458188056946,189611,0.3104619457731882,0.047154437242565,2302,0.0,0.0,0.0,0.0,0.0047784535186794,0.1485664639443961,0.0,0.7819287576020851,0.0034752389226759,0.0004344048653344,0.0403996524761077,0.0204170286707211,2016,-0.171080388128757,0.312111839652061,-0.141240388982919,0.611397144270479,0.509543061256409,0.286959678601463,175937,675139
17,10,BIHAR,15,GOPALGANJ,104,Hathua,17,GOPALGANJ (SC),1017,,0.87705311282,0.02500762946,333325,7659,3313,0,7281,1212,0,0,0,0,0,5,0,0,1220,13,2,0,0,1.032121515379543,0.925983369350433,-0.269202379377568,-0.278163760900497,0.458053293851185,0.470392525196075,8493,0.1427057576827975,0.0,1240,0.0,0.0,0.0,0.0,0.0040322580645161,0.0,0.0,0.9838709677419356,0.0104838709677419,0.0016129032258064,0.0,0.0,2016,-0.261675387620926,0.483894854784012,-0.253964139908053,0.560641650988609,0.470488399267197,0.471571383823507,26914,444236
17,10,BIHAR,15,GOPALGANJ,100,Barauli,17,GOPALGANJ (SC),1017,,0.94292808159,0.0250721519,288455,37151,19413,173,36176,5135,861,0,0,0,0,33,4,0,1161,25,0,4,12,1.355828803317353,1.083259344100952,-0.204728176638381,-0.209492020308971,0.399907990053016,0.412863954901695,42172,0.1217632552404439,0.0204163900218154,1239,0.0,0.0,0.0,0.0,0.0266343825665859,0.003228410008071,0.0,0.937046004842615,0.0201775625504439,0.0,0.003228410008071,0.009685230024213,2016,-0.205629415810108,0.40826304256916,-0.197441319909227,0.899457752668656,0.677988052368164,0.39705018273648,26914,444236
7,10,BIHAR,5,MADHUBANI,37,Rajnagar (SC),7,JHANJHARPUR,1007,,1.15355184344,0.02995550206,397874,7654,6870,34,7375,4616,23,0,0,0,0,2,0,0,1472,14,0,0,0,0.882471818444215,0.738716006278992,-0.158806301594463,-0.160817116498947,0.428549028465387,0.435448035597801,12014,0.3842184118528383,0.0019144331613118,1488,0.0,0.0,0.0,0.0,0.0013440860215053,0.0,0.0,0.989247311827957,0.0094086021505376,0.0,0.0,0.0,2016,-0.0692753568291664,0.276385262608528,-0.0739884025468006,0.624986468276649,0.505900263786316,0.278259546061748,23469,389277
9,10,BIHAR,7,ARARIA,48,Forbesganj,9,ARARIA,1009,,1.20571618027,0.03847483239,518170,4893,6694,0,5331,4896,0,0,0,0,0,6,0,0,1802,33,59,0,0,1.084058914084968,0.840443074703217,-0.210762141785528,-0.226173564791679,0.416187603654495,0.433208167552948,10227,0.4787327662070988,0.0,1900,0.0,0.0,0.0,0.0,0.0031578947368421,0.0,0.0,0.9484210526315788,0.0173684210526315,0.0310526315789473,0.0,0.0,2016,-0.216529190540314,0.431682884693146,-0.192345334689407,0.809615654431389,0.588029682636261,0.415509010655859,17073,735336
6,10,BIHAR,13,DARBHANGA,87,Jale,6,MADHUBANI,1006,,1.21407526296,0.02367536299,237573,33205,55184,19,69588,16358,9,0,0,0,0,0,0,0,1152,16,3,0,0,0.834913195625265,0.743195295333862,-0.227187743931538,-0.22051265835762,0.444819597871467,0.449290066957474,85955,0.1903088825548252,0.0001047059507882,1171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9837745516652434,0.013663535439795,0.0025619128949615,0.0,0.0,2016,-0.1643345952034,0.404263257980347,-0.167213302271736,0.507777652715115,0.432465493679047,0.401310787042085,49051,394266
17,10,BIHAR,15,GOPALGANJ,99,Baikunthpur,17,GOPALGANJ (SC),1017,,1.09405969069,0.03433488505,375885,38113,53219,5570,49142,16366,5348,0,0,0,0,148,41,0,1455,0,13,13,30,1.180726874948812,1.097850859165192,-0.173168550675574,-0.168393760919571,0.356561178396667,0.367951959371567,70856,0.2309754996048323,0.0754770238229648,1700,0.0,0.0,0.0,0.0,0.0870588235294117,0.0241176470588235,0.0,0.8558823529411764,0.0,0.0076470588235294,0.0076470588235294,0.0176470588235294,2016,-0.15218685567379,0.363272398710251,-0.158602506192681,0.88070661480702,0.800050169229507,0.357172774655228,26914,444236
7,10,BIHAR,5,MADHUBANI,39,Phulparas,7,JHANJHARPUR,1007,,1.71637479897,0.03799094229,426034,58697,37084,1275,61806,29550,1084,0,0,0,0,1,31,0,1806,25,1,5,15,0.727495250664552,0.624573230743408,-0.203795523614161,-0.208926267921925,0.451785827938532,0.470016971230507,92440,0.3196668109043704,0.011726525313717,1884,0.0,0.0,0.0,0.0,0.0005307855626326,0.0164543524416135,0.0,0.9585987261146496,0.0132696390658174,0.0005307855626326,0.0026539278131634,0.0079617834394904,2016,-0.126771792769432,0.309898316860199,-0.121773183593356,0.532459430974244,0.406968533992767,0.308560277641195,23469,389277
6,10,BIHAR,5,MADHUBANI,35,Bisfi,6,MADHUBANI,1006,,0.99926878986,0.02407781426,282973,14365,34214,4,30755,14733,1,0,0,0,0,0,0,0,1166,27,0,0,0,0.906791134409326,0.818768322467804,-0.198680992522089,-0.197945706546307,0.431185140733431,0.43857978284359,45489,0.3238804985820748,2.1983336630833827e-05,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9773679798826488,0.0226320201173512,0.0,0.0,0.0,2016,-0.118518456816673,0.341515094041824,-0.12029925966585,0.654322338503275,0.552458643913269,0.343282707087391,49051,394266
8,10,BIHAR,6,SUPAUL *,44,Triveniganj (SC),8,SUPAUL,1008,,1.42655163474,0.03838471712,473849,53471,1197,0,52551,1627,0,0,0,0,0,0,0,0,1899,0,7,0,0,0.876934651029173,0.831674695014954,-0.302107777978223,-0.33442360162735,0.522368299954897,0.550604045391083,54178,0.0300306397430691,0.0,1906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9963273871983211,0.0,0.0036726128016789,0.0,0.0,2016,-0.241612508893013,0.392758399248123,-0.222376484136309,0.62976602498028,0.5499247610569,0.389963557535732,175937,675139
15,10,BIHAR,14,MUZAFFARPUR,89,Aurai,15,MUZAFFARPUR,1015,,1.18883633499,0.02937243035,246286,93847,64272,2,122253,29946,0,0,0,0,0,2,0,0,1437,0,14,0,2,0.795952918752002,0.70916935801506,-0.295824933640989,-0.314570337533951,0.494398690944751,0.510286211967468,152199,0.19675556343997,0.0,1455,0.0,0.0,0.0,0.0,0.0013745704467353,0.0,0.0,0.9876288659793816,0.0,0.0096219931271477,0.0,0.0013745704467353,2016,-0.261833369731903,0.479572206735611,-0.253983064313138,0.488631498792078,0.409413546323776,0.46654425123011,158444,404407
9,10,BIHAR,7,ARARIA,49,Araria,9,ARARIA,1009,,1.29317196468,0.03580496548,471965,4891,16128,0,8777,9944,7,0,0,0,0,7,0,0,1712,11,47,0,0,1.033148779495328,0.790661036968231,-0.234580397119011,-0.259899377822876,0.426847100852208,0.449590474367142,18728,0.5309696710807348,0.0003737718923536,1777,0.0,0.0,0.0,0.0,0.0039392234102419,0.0,0.0,0.963421496904896,0.0061902082160945,0.0264490714687675,0.0,0.0,2016,-0.238249033689499,0.447827354073524,-0.208163285729764,0.666669405891387,0.459722131490707,0.42604500310422,17073,735336
6,10,BIHAR,5,MADHUBANI,36,Madhubani,6,MADHUBANI,1006,,0.87476319873,0.02136717346,285277,2985,5843,97,4500,2075,17,0,0,0,0,14,0,0,1016,23,0,0,0,1.112640613367907,0.859680473804474,-0.166755412104961,-0.16472303122282,0.428653442652438,0.437319412827492,6592,0.3147754854368932,0.0025788834951456,1053,0.0,0.0,0.0,0.0,0.0132953466286799,0.0,0.0,0.9648622981956316,0.0218423551756885,0.0,0.0,0.0,2016,-0.061577657237649,0.277944937348366,-0.0697145663026116,0.893721057228128,0.676680028438568,0.279533170739882,49051,394266
7,10,BIHAR,5,MADHUBANI,38,Jhanjharpur,7,JHANJHARPUR,1007,,1.29446659997,0.02941767595,329709,30864,44381,89,46348,21702,61,0,0,0,0,2,0,0,1422,27,2,0,5,0.98311281808075,0.881767511367798,-0.166269973502721,-0.162330836057663,0.426310479927385,0.430921047925949,68111,0.3186269471891471,0.0008955968933065,1458,0.0,0.0,0.0,0.0,0.0013717421124828,0.0,0.0,0.9753086419753086,0.0185185185185185,0.0013717421124828,0.0,0.0034293552812071,2016,-0.0883486121892929,0.289175689220428,-0.0933456217051328,0.646408274040643,0.538552165031433,0.292690692144175,23469,389277
16,10,BIHAR,14,MUZAFFARPUR,90,Minapur,16,VAISHALI,1016,,1.4530518992,0.02767959535,342223,18705,20163,6,25565,3448,3,0,0,0,0,8,0,0,1335,1,27,0,2,1.059363458316458,0.974227160215378,-0.266169004757692,-0.274945467710495,0.440006242646597,0.449548870325089,29016,0.1188309897987317,0.0001033912324234,1373,0.0,0.0,0.0,0.0,0.0058266569555717,0.0,0.0,0.9723233794610342,0.0007283321194464,0.0196649672250546,0.0,0.0014566642388929,2016,-0.283066630363464,0.485614538192749,-0.274135866427828,0.827339812711359,0.73291426897049,0.475413337629513,43118,381097
8,10,BIHAR,6,SUPAUL *,42,Pipra,8,SUPAUL,1008,,1.55457129148,0.04410671597,523805,47563,33749,2228,57634,21944,1506,0,0,0,0,3,177,0,1975,0,4,11,19,1.138569399611986,1.053275942802429,-0.259888633896586,-0.286842614412308,0.482251529351248,0.518639743328094,81084,0.2706329238814069,0.018573331360071,2189,0.0,0.0,0.0,0.0,0.0013704888076747,0.0808588396528095,0.0,0.9022384650525354,0.0,0.0018273184102329,0.0050251256281407,0.0086797624486066,2016,-0.188219010829926,0.342848747968674,-0.165903939122583,0.853005688540135,0.756319224834442,0.329584496890031,175937,675139
18,10,BIHAR,16,SIWAN,105,Siwan,18,SIWAN,1018,,0.85688070258,0.01543145582,201277,8003,3224,0,8124,745,0,0,0,0,0,11,0,0,713,43,0,0,0,1.447628500040655,1.021385192871094,-0.273455525483924,-0.291082337498665,0.459297286109507,0.481749460101128,8869,0.0840004510091329,0.0,767,0.0,0.0,0.0,0.0,0.014341590612777,0.0,0.0,0.9295958279009128,0.0560625814863103,0.0,0.0,0.0,2016,-0.240425549447536,0.462720334529877,-0.227441165807693,1.07169622255487,0.68054074048996,0.44430938366062,8901,212504
18,10,BIHAR,16,SIWAN,110,Barharia,18,SIWAN,1018,,0.99334214464,0.0230885416,299971,9344,8610,0,10806,1147,1,0,0,0,0,5,0,0,1127,9,0,0,0,0.964562021475204,0.801246404647827,-0.239000908531717,-0.247506678104401,0.430755803548051,0.444613486528397,11954,0.0959511460598962,8.365400702693659e-05,1141,0.0,0.0,0.0,0.0,0.0043821209465381,0.0,0.0,0.9877300613496932,0.0078878177037686,0.0,0.0,0.0,2016,-0.262721449136734,0.466342955827713,-0.247639531205146,0.647814383118072,0.517785906791687,0.452014871020023,8901,212504
18,10,BIHAR,16,SIWAN,106,Ziradei,18,SIWAN,1018,,1.17527026924,0.02478899244,331250,7466,2568,0,5886,837,0,0,0,0,0,0,0,0,1219,0,0,0,0,0.899780736173072,0.790235340595245,-0.272927728088792,-0.284339845180511,0.471436999568044,0.485278084874153,6723,0.1244979919678714,0.0,1219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,-0.237570844590664,0.466861411929131,-0.231050358152749,0.478581484691883,0.405522063374519,0.457142502332715,8901,212504
8,10,BIHAR,6,SUPAUL *,43,Supaul,8,SUPAUL,1008,,1.76401417288,0.03654374633,371176,53276,72181,6526,60881,60707,5339,0,0,0,0,5,220,0,1495,3,12,29,51,1.061319392507906,0.691106796264648,-0.21151118269992,-0.217713549733162,0.4165624542976,0.451671361923218,126927,0.478282792471263,0.0420635483388089,1815,0.0,0.0,0.0,0.0,0.0027548209366391,0.1212121212121212,0.0,0.8236914600550964,0.0016528925619834,0.0066115702479338,0.0159779614325068,0.028099173553719,2016,-0.155537620186806,0.312664568424225,-0.139529214308573,0.920983601859591,0.554891288280487,0.293978859041593,175937,675139
6,10,BIHAR,13,DARBHANGA,86,Keoti,6,MADHUBANI,1006,,1.27111040228,0.0221114836,190328,22587,91390,167,75822,36810,92,0,0,0,0,0,0,0,1089,12,3,0,0,0.936497975661255,0.859418332576752,-0.238574491555205,-0.231267556548119,0.455759219561971,0.462360829114914,112724,0.3265498030587985,0.0008161527270146,1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9864130434782608,0.0108695652173913,0.0027173913043478,0.0,0.0,2016,-0.157844409346581,0.371982902288437,-0.16481763099185,0.675244804663474,0.592728763818741,0.377720407476604,49051,394266
16,10,BIHAR,14,MUZAFFARPUR,96,Baruraj,16,VAISHALI,1016,,1.05691857109,0.02934834673,371930,11527,20612,15,22671,2483,21,0,0,0,0,14,0,0,1367,0,70,0,3,0.985674028387619,0.905785918235779,-0.203234526042474,-0.197668224573135,0.386686982813834,0.38937571644783,25175,0.0986295928500496,0.0008341608738828,1454,0.0,0.0,0.0,0.0,0.0096286107290233,0.0,0.0,0.9401650618982118,0.0,0.0481430536451169,0.0,0.0020632737276478,2016,-0.192042641341686,0.404018014669418,-0.19848038176319,0.592729591885154,0.539806842803955,0.404000834214759,43118,381097
16,10,BIHAR,14,MUZAFFARPUR,98,Sahebganj,16,VAISHALI,1016,,1.16070680094,0.0370607819,399778,30435,75014,5059,54752,21623,6270,0,0,0,0,93,48,0,1617,3,35,0,43,0.806659538634566,0.746432691812515,-0.209010488792071,-0.200918160378933,0.382164644924954,0.390155628323555,82645,0.2616371226329481,0.0758666586000363,1839,0.0,0.0,0.0,0.0,0.0505709624796084,0.0261011419249592,0.0,0.8792822185970636,0.0016313213703099,0.019032082653616,0.0,0.0233822729744426,2016,-0.183319501578808,0.38717095553875,-0.187442319527328,0.407529464329266,0.367022186517715,0.376550267119322,43118,381097
9,10,BIHAR,7,ARARIA,50,Jokihat,9,ARARIA,1009,,1.21859188026,0.03280711831,430957,9729,11024,0,10778,7734,3,0,0,0,0,0,0,0,1620,2,5,0,1,0.74502915784423,0.667657256126404,-0.186549882982077,-0.197693198919296,0.409174195481387,0.418042287230492,18515,0.4177153659195247,0.0001620307858493,1628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995085995085995,0.0012285012285012,0.003071253071253,0.0,0.0006142506142506,2016,-0.201412588357925,0.439355432987213,-0.182729773797264,0.419906461391176,0.344813749194145,0.424589831249175,17073,735336
19,10,BIHAR,16,SIWAN,111,Goriakothi,19,MAHARAJGANJ,1019,,1.00703303081,0.02670980514,327621,15162,24960,0,15302,3322,0,0,0,0,0,17,0,0,1279,4,11,0,11,1.116960148316509,1.043972969055176,-0.219544716852965,-0.220787614583969,0.411834328211151,0.420798450708389,18624,0.1783719931271477,0.0,1322,0.0,0.0,0.0,0.0,0.0128593040847201,0.0,0.0,0.9674735249621784,0.0030257186081694,0.0083207261724659,0.0,0.0083207261724659,2016,-0.242290586233139,0.437741011381149,-0.236359399666461,0.550486005690863,0.512459754943848,0.428216213210462,19442,367743
15,10,BIHAR,14,MUZAFFARPUR,91,Bochaha (SC),15,MUZAFFARPUR,1015,,1.19792468525,0.02261163377,241948,24200,45200,0,53237,5617,1,0,0,0,0,71,0,0,951,43,50,0,8,2.098099642709204,1.429440259933472,-0.232535767794722,-0.229355528950691,0.404525955562682,0.40612331032753,58855,0.0954379407017245,1.6990909863223177e-05,1123,0.0,0.0,0.0,0.0,0.0632235084594835,0.0,0.0,0.8468388245770259,0.0382902938557435,0.0445235975066785,0.0,0.0071237756010685,2016,-0.249318577349186,0.430796936154366,-0.245732181806594,1.70094328393014,1.1045196056366,0.423611523473241,158444,404407
14,10,BIHAR,13,DARBHANGA,82,Darbhanga Rural,14,DARBHANGA,1014,,1.20555380029,0.02361847393,290195,8493,26465,56,27461,3156,1,0,0,0,0,1,0,0,1165,5,0,0,0,1.145887472875872,0.99718314409256,-0.196652372069098,-0.19193172454834,0.451676159836101,0.46010634303093,30618,0.1030766215951401,3.266052648768698e-05,1171,0.0,0.0,0.0,0.0,0.0008539709649871,0.0,0.0,0.9948761742100768,0.0042698548249359,0.0,0.0,0.0,2016,-0.0895071998238564,0.2909314930439,-0.0973847376105245,0.834433786495,0.714004725217819,0.293155349882997,33317,325209
15,10,BIHAR,14,MUZAFFARPUR,88,Gaighat,15,MUZAFFARPUR,1015,,0.99204977915,0.03456458901,306653,71861,97328,96,132826,32872,23,0,0,0,0,2,0,0,1696,2,14,0,0,0.939684989541613,0.881411969661713,-0.315583697319955,-0.331246510148048,0.51275320167425,0.53357869386673,165721,0.1983574803434688,0.0001387874801624,1714,0.0,0.0,0.0,0.0,0.0011668611435239,0.0,0.0,0.9894982497082848,0.0011668611435239,0.0081680280046674,0.0,0.0,2016,-0.284368112683296,0.470824465155602,-0.276371043358785,0.683374840007296,0.630975246429443,0.456078650399695,158444,404407
16,10,BIHAR,14,MUZAFFARPUR,95,Kanti,16,VAISHALI,1016,,0.86428844855,0.02619470136,327704,14522,18491,1,23513,4826,9,0,0,0,0,64,0,0,1123,43,73,0,2,1.877990413057298,1.124953031539917,-0.204021968706891,-0.193917259573936,0.382764137301882,0.38091978430748,28348,0.1702412868632707,0.0003174827148299,1305,0.0,0.0,0.0,0.0,0.0490421455938697,0.0,0.0,0.8605363984674329,0.0329501915708812,0.0559386973180076,0.0,0.0015325670498084,2016,-0.229470677673817,0.430316835641861,-0.231030642813167,1.71591710441361,0.929761409759521,0.425579319268774,43118,381097
14,10,BIHAR,13,DARBHANGA,83,Darbhanga,14,DARBHANGA,1014,,0.67893743592,0.00756457293,70336,8821,24974,18,20313,12722,11,0,0,0,0,18,0,0,257,96,2,0,0,3.988415932830642,2.024339914321899,-0.181596689707065,-0.168919816613197,0.381045953755817,0.3893763422966,33046,0.3849785147975549,0.0003328693336561,373,0.0,0.0,0.0,0.0,0.0482573726541554,0.0,0.0,0.6890080428954424,0.257372654155496,0.0053619302949061,0.0,0.0,2016,-0.15039886534214,0.340038806200027,-0.159221815920771,3.05694461366869,1.60914981365204,0.334852770580496,33317,325209
14,10,BIHAR,13,DARBHANGA,81,Alinagar,14,DARBHANGA,1014,,1.07671754229,0.02550290965,302694,19859,28592,19,38038,6805,5,0,0,0,0,0,0,0,1258,6,0,0,0,0.777856855500828,0.699802100658417,-0.190129024992389,-0.188246712088585,0.44146882020894,0.452732890844345,44848,0.1517347484837674,0.0001114876917588,1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995253164556962,0.0047468354430379,0.0,0.0,0.0,2016,-0.120263315737247,0.306373745203018,-0.122401120361247,0.545904843397291,0.467295944690704,0.309089997172855,33317,325209
9,10,BIHAR,7,ARARIA,47,Raniganj (SC),9,ARARIA,1009,,1.41735990239,0.04997009892,684045,1673,2356,0,1550,1432,0,0,0,0,0,0,0,0,2328,0,159,0,0,0.632158403922148,0.567263245582581,-0.228117082624524,-0.234578162431717,0.446205556634333,0.459701418876648,2982,0.4802146210596915,0.0,2487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9360675512665864,0.0,0.0639324487334137,0.0,0.0,2016,-0.236781023442745,0.468015477061272,-0.218068906497957,0.371161586069981,0.303343027830124,0.451258127822554,17073,735336
18,10,BIHAR,16,SIWAN,107,Darauli (SC),18,SIWAN,1018,,1.13629182965,0.03279369662,393074,14990,39985,3506,21993,27113,4037,0,0,0,0,0,10,0,1548,5,0,10,46,0.71409202008981,0.667234420776367,-0.250838826366358,-0.275604158639908,0.455694029110394,0.487777262926102,53143,0.5101894887379335,0.075964849556856,1619,0.0,0.0,0.0,0.0,0.0,0.006176652254478,0.0,0.9561457689932056,0.003088326127239,0.0,0.006176652254478,0.0284126003705991,2016,-0.25678476691246,0.488885343074799,-0.234064780092838,0.319028933263742,0.28887152671814,0.455010614611705,8901,212504
19,10,BIHAR,17,SARAN,116,Taraiya,19,MAHARAJGANJ,1019,,1.01672488779,0.02876563961,320597,32982,39311,3178,32094,6754,4066,0,0,0,0,50,7,0,1318,0,34,0,20,1.134167437549208,1.039046227931976,-0.203779259785671,-0.205266490578651,0.397148715102683,0.407433196902275,42914,0.1573845365148902,0.0947476348044927,1429,0.0,0.0,0.0,0.0,0.0349895031490552,0.0048985304408677,0.0,0.9223233030090972,0.0,0.0237928621413575,0.0,0.0139958012596221,2016,-0.227867096662521,0.419699087738991,-0.218481036656392,0.866472711655456,0.769889205694199,0.40373907160844,19442,367743
18,10,BIHAR,16,SIWAN,108,Raghunathpur,18,SIWAN,1018,,1.28861566666,0.02389653997,301420,13757,13814,2,14021,7909,3,0,0,0,0,1,0,0,1174,15,0,0,4,0.866894556987911,0.762875288724899,-0.250625935379096,-0.2658431828022,0.462028657275089,0.477686375379562,21933,0.3605981853827565,0.0001367801942278,1194,0.0,0.0,0.0,0.0,0.0008375209380234,0.0,0.0,0.983249581239531,0.0125628140703517,0.0,0.0,0.0033500837520938,2016,-0.246715098619461,0.474294930696487,-0.228759448814509,0.534517069941295,0.451382964849472,0.456512920407242,8901,212504
19,10,BIHAR,17,SARAN,115,Baniapur,19,MAHARAJGANJ,1019,,1.14806618467,0.02522618389,317955,18283,11104,0,18354,677,0,0,0,0,0,43,0,0,1162,8,28,0,5,1.27935209458204,1.099859118461609,-0.202385743422264,-0.200299754738808,0.414851498626442,0.417642951011658,19031,0.035573537911828,0.0,1246,0.0,0.0,0.0,0.0,0.0345104333868378,0.0,0.0,0.9325842696629212,0.0064205457463884,0.0224719101123595,0.0,0.0040128410914927,2016,-0.226086586713791,0.424590736627579,-0.22294988357864,0.957637619116991,0.671780824661255,0.418242012405313,19442,367743
10,10,BIHAR,9,PURNIA,56,Amour,10,KISHANGANJ,1010,,1.17440271741,0.04231365198,507787,34668,39743,409,41212,26981,657,0,0,0,0,1,8,0,2077,2,2,0,1,0.576521364559654,0.547482758760452,-0.147027927200722,-0.141843497753143,0.350198142811353,0.337533503770828,68850,0.3918809005083515,0.0095424836601307,2091,0.0,0.0,0.0,0.0,0.0004782400765184,0.0038259206121472,0.0,0.9933046389287422,0.0009564801530368,0.0009564801530368,0.0,0.0004782400765184,2016,-0.122444525361061,0.318229287862778,-0.122875035458622,0.34621213681157,0.312659606337547,0.335004581632097,66537,765574
14,10,BIHAR,13,DARBHANGA,85,Bahadurpur,14,DARBHANGA,1014,,1.42676410466,0.02803036267,197063,22959,165909,1,107104,81514,2,0,0,0,0,11,0,0,1338,26,11,0,0,1.117848388225801,0.839389324188232,-0.298405183271004,-0.316594585776329,0.515177383800011,0.541399419307709,188620,0.4321598982080373,1.060332944544587e-05,1386,0.0,0.0,0.0,0.0,0.0079365079365079,0.0,0.0,0.9653679653679652,0.0187590187590187,0.0079365079365079,0.0,0.0,2016,-0.238446578383446,0.408511400222778,-0.237724574414376,0.896036990953603,0.654944896697998,0.41714633361094,33317,325209
14,10,BIHAR,13,DARBHANGA,80,Benipur,14,DARBHANGA,1014,,1.468746495,0.02486209923,327596,8989,5719,10,13205,2061,2,0,0,0,0,0,0,0,1223,6,0,0,0,0.750078900078707,0.65248316526413,-0.225864562109921,-0.227532394230366,0.491443517914352,0.503768801689148,15268,0.1349882106366256,0.0001309929263819,1229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9951179820992676,0.0048820179007323,0.0,0.0,0.0,2016,-0.134923234581947,0.319991260766983,-0.132786954670186,0.616020467234972,0.465482592582703,0.319426980315524,33317,325209
19,10,BIHAR,16,SIWAN,112,Maharajganj,19,MAHARAJGANJ,1019,,1.333457551,0.02377285101,289666,15731,21921,0,21967,3269,1,0,0,0,0,19,0,0,1132,7,4,0,16,1.004806731414072,0.837393343448639,-0.219106718992638,-0.221773654222488,0.423324154519223,0.430520668625832,25237,0.1295320362959147,3.962436105717796e-05,1178,0.0,0.0,0.0,0.0,0.0161290322580645,0.0,0.0,0.9609507640067912,0.0059422750424448,0.0033955857385398,0.0,0.0135823429541595,2016,-0.246106714010239,0.435023650527,-0.238967162140519,0.5812481498658,0.443097054958344,0.423342211831732,19442,367743
16,10,BIHAR,14,MUZAFFARPUR,97,Paroo,16,VAISHALI,1016,,1.07935571418,0.03098262427,363784,16915,43943,1930,28142,6585,1383,0,0,0,0,27,6,0,1420,0,60,0,24,1.100354306893944,1.04147082567215,-0.217972460706354,-0.208927392959595,0.39981743877153,0.400642246007919,36110,0.1823594572140681,0.0382996399889227,1537,0.0,0.0,0.0,0.0,0.0175666883539362,0.0039037085230969,0.0,0.9238776837996096,0.0,0.0390370852309694,0.0,0.0156148340923877,2016,-0.204470075666904,0.402690455317497,-0.208914453671086,0.772438431592229,0.711888194084167,0.402181075794056,43118,381097
13,10,BIHAR,11,MADHEPURA,73,Madhepura,13,MADHEPURA,1013,,1.53997460006,0.03892627111,526687,7183,2092,0,6266,1560,0,0,0,0,0,6,0,0,1902,9,15,0,0,1.462468367879973,1.206148386001587,-0.270514523430392,-0.294256120920181,0.518272085273257,0.548087984323502,7826,0.1993355481727574,0.0,1932,0.0,0.0,0.0,0.0,0.0031055900621118,0.0,0.0,0.984472049689441,0.0046583850931677,0.0077639751552795,0.0,0.0,2016,-0.212838031351566,0.375408947467804,-0.196710208122217,1.30649358817469,1.00449240207672,0.374889388224036,7960,535962
